@relation 'TDR.weka-weka.filters.unsupervised.attribute.Remove-R5,7-8,24'

@attribute Season numeric
@attribute team numeric
@attribute pts.RS numeric
@attribute pts.opp.RS numeric
@attribute fgm.RS numeric
@attribute fgm2.RS numeric
@attribute fga2.RS numeric
@attribute fg2.per.RS numeric
@attribute fgm3.RS numeric
@attribute fga3.RS numeric
@attribute fg3.per.RS numeric
@attribute ftm.RS numeric
@attribute fta.RS numeric
@attribute ft.per.RS numeric
@attribute or.RS numeric
@attribute dr.RS numeric
@attribute tr.RS numeric
@attribute ast.RS numeric
@attribute to.RS numeric
@attribute stl.RS numeric
@attribute pf.RS numeric
@attribute wperc.RS numeric
@attribute lperc.RS numeric
@attribute region.TS {Y,Z,W,X}
@attribute seed.num.TS numeric
@attribute champ.TS {L,W}

@data
2004,1416,70.517241,62.206897,25.517241,18.068966,34.655172,0.522794,7.448276,21.068966,0.355683,12.034483,16.655172,0.735814,12.37931,23.896552,36.275862,16.689655,15.137931,8.827586,18.172414,0.827586,0.172414,Y,14,L
2004,1418,76.269231,69.884615,27.192308,18.961538,36.576923,0.517786,8.230769,22.115385,0.381076,13.653846,19.884615,0.68225,11.653846,21.961538,33.615385,16.115385,14.538462,8.692308,18.653846,0.692308,0.307692,X,14,L
2004,1427,72.428571,72.642857,24.285714,17.25,37,0.462323,7.035714,19.5,0.358986,16.821429,23.964286,0.690526,12.357143,25.142857,37.5,12.607143,17.107143,6.892857,19.821429,0.571429,0.428571,X,16,L
2004,1428,64.903226,57.612903,23.322581,17.354839,34.096774,0.515953,5.967742,15.193548,0.38345,12.290323,17.225806,0.702905,10.645161,24,34.645161,12.806452,14.225806,4.451613,17.483871,0.741935,0.258065,Z,11,L
2004,1431,75.482759,67.241379,25.655172,19.655172,38.655172,0.512798,6,15.862069,0.369322,18.172414,24.344828,0.738269,10.275862,24.068966,34.344828,16.275862,13.551724,7,17.068966,0.758621,0.241379,X,13,L
2004,1433,70.8,63.566667,26.066667,19.5,38,0.515065,6.566667,17,0.379911,12.1,20.033333,0.590927,12.333333,25.4,37.733333,13,16.433333,6.733333,17.566667,0.766667,0.233333,Y,13,L
2004,1434,72.275862,71.448276,24.758621,19.482759,38.896552,0.507066,5.275862,16.862069,0.309748,17.482759,24.586207,0.711314,11.896552,26.517241,38.413793,15.413793,16.172414,6.655172,22.517241,0.586207,0.413793,Z,15,L
2004,1435,73.833333,64.733333,25.733333,17.933333,35.766667,0.49788,7.8,21.6,0.367124,14.566667,20.433333,0.705796,11.433333,24.2,35.633333,16.633333,12.766667,7.566667,17.8,0.7,0.3,X,6,L
2004,1436,66.4,62.1,23.833333,17.433333,36.433333,0.479204,6.4,19.5,0.324357,12.333333,18.166667,0.687912,11.633333,24.9,36.533333,14.566667,12.566667,7,15.266667,0.733333,0.266667,X,15,L
2004,1444,79.2,65.933333,27.433333,20.266667,40.366667,0.500128,7.166667,18.866667,0.379294,17.166667,23.833333,0.718628,14.366667,23.666667,38.033333,15.466667,13.3,8.766667,19.366667,0.866667,0.133333,X,11,L
2004,1448,83.821429,75.642857,28.5,20.857143,40.464286,0.521188,7.642857,19.964286,0.385764,19.178571,26.892857,0.714641,14.035714,23.5,37.535714,15.75,15.035714,9.25,20.821429,0.678571,0.321429,Y,4,L
2004,1449,81.433333,78.233333,28.5,22,43.266667,0.511267,6.5,18.3,0.354854,17.933333,25.133333,0.720256,12.4,23,35.4,16.066667,15.2,7.333333,21.233333,0.633333,0.366667,Z,8,L
2004,1458,68.633333,56.666667,23.733333,17.933333,35.333333,0.50862,5.8,17.6,0.324765,15.366667,21.433333,0.712921,11.266667,21.7,32.966667,13.4,9.933333,6.966667,15.4,0.8,0.2,Y,6,L
2004,1462,70.424242,62.363636,24.545455,16.939394,35.060606,0.485733,7.606061,20.575758,0.378878,13.727273,20.212121,0.675834,11.787879,23.69697,35.484848,13.484848,12.545455,7.030303,16.636364,0.69697,0.30303,W,7,L
2005,1104,75.433333,64.833333,25.366667,17.733333,33.1,0.532956,7.633333,19.566667,0.388156,17.066667,23.266667,0.736174,10.233333,26.466667,36.7,13.833333,12.666667,5.2,14.733333,0.766667,0.233333,X,5,L
2005,1105,69.068966,67.793103,23.655172,17.551724,38.758621,0.455064,6.103448,20.241379,0.302172,15.655172,25.517241,0.622171,12.931034,24.310345,37.241379,13.137931,15.241379,10.62069,19.344828,0.551724,0.448276,Z,16,L
2005,1112,79.666667,69.545455,29.121212,22.272727,44.818182,0.501229,6.848485,17.030303,0.398783,14.575758,18.727273,0.764322,13.727273,23.272727,37,16.575758,14.848485,8.242424,16.454545,0.818182,0.181818,X,3,L
2005,1130,71.928571,63.821429,25.535714,21.535714,44.392857,0.488,4,12.142857,0.326368,16.857143,23.642857,0.708476,14.321429,23.464286,37.785714,17.392857,12.928571,7.25,14.892857,0.857143,0.142857,X,4,L
2005,1137,63.580645,58.451613,21.258065,14.645161,30.16129,0.488321,6.612903,17.580645,0.381913,14.451613,20.709677,0.685766,9.354839,22.419355,31.774194,12.451613,15.774194,8,18.870968,0.709677,0.290323,Z,14,L
2005,1150,78.357143,72.071429,26.428571,18.428571,39.285714,0.469394,8,21.75,0.370773,17.5,25.571429,0.683262,14.571429,24.107143,38.678571,14.214286,13.178571,8.714286,16.964286,0.75,0.25,Z,7,L
2005,1151,70.444444,67.555556,24.481481,19.222222,37.740741,0.509751,5.259259,17.407407,0.299548,16.222222,24.111111,0.673414,13.518519,27.074074,40.592593,13.518519,17.407407,7.037037,16.777778,0.62963,0.37037,W,15,L
2005,1153,76.419355,64.419355,25.548387,18.935484,39.193548,0.484189,6.612903,19.032258,0.34657,18.709677,27,0.699761,14.387097,27.064516,41.451613,15,13.451613,5.483871,17.677419,0.774194,0.225806,Y,7,L
2005,1163,78.62069,66.758621,27.965517,22.827586,46.137931,0.496154,5.137931,14.62069,0.351035,17.551724,25.172414,0.681481,15.689655,30.448276,46.137931,17.413793,15.206897,6.172414,15.827586,0.758621,0.241379,Z,2,L
2005,1166,71.515152,64.969697,24.30303,15.666667,32.818182,0.480323,8.636364,20.818182,0.410038,14.272727,19.606061,0.735201,9.878788,21.515152,31.393939,14.272727,11.969697,6.848485,17.636364,0.69697,0.30303,W,10,L
2005,1175,62.40625,61.84375,20.25,13.75,28.9375,0.481335,6.5,18.96875,0.348502,15.40625,20.6875,0.745841,10.15625,17.375,27.53125,10.65625,14.0625,8.15625,16.09375,0.59375,0.40625,Y,16,L
2005,1181,79.766667,65.8,26.533333,17.566667,35.866667,0.494088,8.966667,23.3,0.380017,17.733333,24.9,0.711814,13.5,24.933333,38.433333,13.2,13.6,8.766667,18.433333,0.833333,0.166667,Y,1,L
2005,1184,70.37037,67.481481,26.259259,20.074074,38.444444,0.526223,6.185185,17.407407,0.353339,11.666667,17.555556,0.674353,10.925926,23.555556,34.481481,14.666667,14.222222,6.851852,19.518519,0.703704,0.296296,Y,15,L
2005,1192,74.16129,70.903226,27.064516,20.387097,40.935484,0.494437,6.677419,19,0.361167,13.354839,19.935484,0.663417,12.451613,23.645161,36.096774,15.032258,13.903226,7.129032,18.967742,0.612903,0.387097,X,16,L
2005,1196,76.866667,62.733333,26.766667,19.1,35.333333,0.541076,7.666667,19.5,0.394595,15.666667,22.4,0.700942,11.5,25.833333,37.333333,15.033333,13.633333,7.033333,18.2,0.766667,0.233333,Z,4,L
2005,1203,77.241379,66.931034,27.724138,22.344828,43.241379,0.520638,5.37931,14.862069,0.366781,16.413793,23.344828,0.705165,13.034483,23.655172,36.689655,16.034483,14.965517,9.793103,17.37931,0.758621,0.241379,W,12,L
2005,1210,74.566667,66.3,26.7,20.8,41,0.51618,5.9,17.933333,0.304932,15.266667,22.233333,0.679083,12.766667,26.7,39.466667,14.966667,15.3,8.266667,20.133333,0.633333,0.366667,W,5,L
2005,1211,79.689655,69.793103,27.586207,22.551724,41.62069,0.54354,5.034483,12.896552,0.389985,19.482759,26.103448,0.74164,11.724138,26.448276,38.172414,15.827586,13.551724,5.586207,17.413793,0.862069,0.137931,W,3,L
2005,1228,77.424242,60.121212,28.151515,19.454545,35.818182,0.541793,8.69697,21.787879,0.39381,12.424242,17.151515,0.725846,10.969697,23.393939,34.363636,18.575758,11.121212,7.636364,15.515152,0.969697,0.030303,X,1,L
2005,1234,73.21875,67.03125,25.65625,19.25,38.46875,0.502779,6.40625,16.90625,0.374421,15.5,22.5,0.679819,11.09375,25,36.09375,15.5,14.53125,7.53125,18.6875,0.65625,0.34375,Y,10,L
2005,1235,68.37931,64.137931,25.241379,21.551724,44.655172,0.484687,3.689655,12.586207,0.27706,14.206897,20.551724,0.704509,11.758621,23.206897,34.965517,14.241379,12.931034,9.482759,16.689655,0.62069,0.37931,Z,9,L
2005,1242,75.448276,65.241379,26.931034,20.137931,38.275862,0.525703,6.793103,18.206897,0.379794,14.793103,21.448276,0.688627,11.793103,25.965517,37.758621,16.586207,14.482759,6.62069,19.241379,0.793103,0.206897,Z,3,L
2005,1246,73.733333,61.9,26.5,19.966667,38.4,0.520828,6.533333,19.333333,0.340153,14.2,21.4,0.662356,12.7,22.9,35.6,15.266667,13.033333,9.4,16.8,0.833333,0.166667,Y,2,L
2005,1257,80.548387,62.645161,26.548387,16.903226,33.225806,0.510823,9.645161,23.903226,0.401609,17.806452,24.451613,0.739899,12.709677,26.419355,39.129032,15.935484,14.387097,9.064516,18.580645,0.870968,0.129032,W,4,L
2005,1261,75.482759,71.034483,25.965517,19.103448,37.448276,0.506659,6.862069,18.62069,0.367511,16.689655,22.862069,0.734194,11.482759,24.896552,36.37931,14.896552,13.241379,7,15.965517,0.689655,0.310345,X,6,L
2005,1277,78.071429,63.357143,27.714286,20.857143,36.857143,0.571094,6.857143,19.035714,0.352567,15.785714,20.357143,0.776947,11.857143,24.178571,36.035714,17.857143,13.857143,7.714286,19.285714,0.785714,0.214286,Y,5,L
2005,1278,68.451613,62.83871,24.193548,18.870968,38.064516,0.496941,5.322581,14.967742,0.349071,14.741935,20.83871,0.703821,11.387097,22.483871,33.870968,14.354839,16.129032,9.129032,15.903226,0.677419,0.322581,Z,8,L
2005,1280,72.4375,66,25.5625,19.75,39.96875,0.493746,5.8125,17.5,0.330079,15.5,23.28125,0.664478,14.5,26.46875,40.96875,14.15625,15.125,6.9375,15.4375,0.6875,0.3125,Y,9,L
2005,1285,69.285714,69.035714,23.428571,17.607143,34.5,0.511893,5.821429,16.75,0.345963,16.607143,24.464286,0.668679,10.285714,25.714286,36,13.785714,17,5.892857,17.107143,0.571429,0.428571,W,16,L
2005,1301,73.84375,66.375,25.1875,16.71875,31.9375,0.525874,8.46875,22.9375,0.372159,15,21.5625,0.697525,11.09375,21.4375,32.53125,15.3125,12.28125,7.0625,18.84375,0.59375,0.40625,Z,10,L
2005,1305,69.551724,62.517241,24.724138,22.034483,43.62069,0.511145,2.689655,9.931034,0.258129,17.413793,24.655172,0.70198,12.068966,27.310345,39.37931,15.068966,14.586207,6.689655,15.724138,0.793103,0.206897,X,9,L
2005,1307,75.870968,64.935484,25.967742,17.677419,31.354839,0.568018,8.290323,20.709677,0.406744,15.645161,23.096774,0.68173,9.709677,24,33.709677,15.032258,13.806452,7.516129,16.870968,0.806452,0.193548,Z,12,L
2005,1310,85.172414,78.172414,27.896552,18.793103,38.689655,0.486198,9.103448,25,0.355992,20.275862,26.758621,0.756275,15.862069,24.965517,40.827586,15.896552,12.793103,6.862069,19,0.689655,0.310345,Y,14,L
2005,1314,88.774194,70.258065,30.451613,23.064516,42.903226,0.538787,7.387097,18.451613,0.394048,20.483871,27.870968,0.735219,13.774194,26.548387,40.322581,19.322581,16.677419,10.387097,18.129032,0.870968,0.129032,Z,1,W
2005,1320,72.5,66.8,26.4,19.166667,36.2,0.530196,7.233333,18.833333,0.38898,12.466667,17.866667,0.699074,8.766667,24.566667,33.333333,15.666667,11.666667,6.1,17.633333,0.666667,0.333333,Z,11,L
2005,1324,70.344828,73.482759,25.068966,18.793103,37.344828,0.508263,6.275862,18.758621,0.332343,13.931034,21.034483,0.667398,11.862069,20.655172,32.517241,14.724138,12.034483,6.965517,17.655172,0.37931,0.62069,Z,16,L
2005,1325,71.806452,67.967742,24.354839,18.774194,35.225806,0.532559,5.580645,17.322581,0.317137,17.516129,25.032258,0.698558,10.903226,21.903226,32.806452,11.806452,13,8.548387,17.741935,0.677419,0.322581,Z,13,L
2005,1328,75.419355,63.032258,27.516129,20.774194,39.451613,0.525019,6.741935,17.548387,0.389528,13.645161,19.935484,0.663755,12.741935,22.451613,35.193548,15.870968,13.806452,8.83871,18.258065,0.774194,0.225806,Y,3,L
2005,1329,78.103448,65.862069,27.724138,20.655172,38.655172,0.533711,7.068966,17.206897,0.416944,15.586207,20.172414,0.771729,11.37931,22.827586,34.206897,16.62069,13.862069,6.965517,18.551724,0.793103,0.206897,X,2,L
2005,1330,70.3125,60.5,25.125,19.125,38.78125,0.495838,6,18.21875,0.327873,14.0625,20.4375,0.688304,12,24.3125,36.3125,16.09375,12.0625,9.625,17.125,0.84375,0.15625,Y,12,L
2005,1334,72.413793,63.551724,25.448276,19.137931,34.275862,0.562192,6.310345,16.62069,0.380778,15.206897,20.37931,0.743987,9.758621,26.034483,35.793103,14.965517,13.931034,5.103448,14.448276,0.896552,0.103448,W,8,L
2005,1335,68.464286,60.821429,23.535714,17.035714,34.857143,0.490726,6.5,19.035714,0.343563,14.892857,22.5,0.660498,12.357143,25.142857,37.5,14.392857,15.642857,7.928571,19.678571,0.714286,0.285714,X,13,L
2005,1338,72.357143,62.964286,25.464286,19.5,38.178571,0.507737,5.964286,15.678571,0.376045,15.464286,23.535714,0.663951,14.428571,23.892857,38.321429,15.321429,14.607143,6.5,17,0.714286,0.285714,W,9,L
2005,1356,66.875,60.09375,24.96875,19.0625,39.5625,0.481188,5.90625,16.09375,0.372797,11.03125,14.78125,0.732292,11.3125,21.65625,32.96875,13.40625,12.8125,8.875,19.1875,0.78125,0.21875,X,7,L
2005,1368,61.296296,56.296296,22.444444,19.074074,38.222222,0.501985,3.37037,11.407407,0.291644,13.037037,20.703704,0.628034,10.740741,20.333333,31.074074,11.037037,14.185185,9.111111,17.666667,0.703704,0.296296,X,15,L
2005,1388,69.967742,65.258065,23.419355,16.483871,33.83871,0.49143,6.935484,19.580645,0.347059,16.193548,22.516129,0.708395,12.129032,23.709677,35.83871,11.322581,15.548387,6.032258,18.290323,0.741935,0.258065,X,10,L
2005,1390,70.1,68.033333,25,21,45.666667,0.46027,4,11.5,0.356008,16.1,21.766667,0.72689,12.266667,23.7,35.966667,12.266667,14.066667,6.733333,18.033333,0.6,0.4,Y,8,L
2005,1393,75.484848,64.757576,27.969697,23.333333,42.848485,0.546988,4.636364,14.757576,0.314892,14.909091,22.454545,0.668237,13.818182,24.151515,37.969697,15.666667,13.363636,8.090909,15.939394,0.818182,0.181818,Y,4,L
2005,1400,77.344828,69,26.241379,18.37931,36.689655,0.502635,7.862069,20.482759,0.387293,17,24.413793,0.699386,13.448276,26.034483,39.482759,13.37931,14.206897,6.068966,17.551724,0.655172,0.344828,X,8,L
2005,1403,77.533333,69.566667,28.233333,23.666667,48.3,0.490568,4.566667,11.366667,0.370827,16.5,21.6,0.755707,11.366667,23.5,34.866667,16.833333,12.866667,7.766667,17.033333,0.666667,0.333333,W,6,L
2005,1412,77.806452,71.548387,27.483871,20.903226,41.741935,0.499822,6.580645,18.677419,0.348996,16.258065,23.290323,0.695978,11.741935,21.258065,33,15.677419,13.387097,11.774194,19.354839,0.677419,0.322581,X,11,L
2005,1416,68.275862,65.103448,23.413793,15.103448,28.172414,0.543594,8.310345,22.689655,0.366886,13.137931,18.827586,0.701903,11.965517,23.137931,35.103448,15.310345,15.172414,6.655172,19,0.724138,0.275862,Z,15,L
2005,1417,74,71.428571,25.785714,19.357143,38.428571,0.503032,6.428571,18.5,0.354289,16,22.107143,0.723359,11.928571,25.25,37.178571,14.321429,16.107143,5.857143,18.464286,0.642857,0.357143,W,11,L
2005,1418,72.344828,68.206897,25.931034,19.37931,38.896552,0.497522,6.551724,19.62069,0.331605,13.931034,20.931034,0.650199,14.241379,21.172414,35.413793,12.103448,15.482759,9.37931,19.37931,0.655172,0.344828,W,13,L
2005,1428,67.366667,56.933333,23.7,19.366667,34.833333,0.56077,4.333333,11.766667,0.364923,15.633333,21.366667,0.728347,10.633333,23.333333,33.966667,14.433333,14.433333,5.933333,14.466667,0.833333,0.166667,Y,6,L
2005,1429,72.967742,57.483871,26.806452,21.064516,35.870968,0.593491,5.741935,14.645161,0.403888,13.612903,19.645161,0.69836,9.516129,24.774194,34.290323,17.225806,12.387097,5.580645,13.709677,0.774194,0.225806,X,14,L
2005,1431,75.65625,66.5,25.9375,19.90625,39.65625,0.499752,6.03125,16.28125,0.367307,17.75,22.40625,0.79167,11.09375,23.0625,34.15625,16.5,12.375,7.375,16.8125,0.78125,0.21875,Y,11,L
2005,1436,72.6,61.933333,25.366667,16.866667,33.833333,0.496647,8.5,23.6,0.36399,13.366667,18.566667,0.709005,12.033333,25.866667,37.9,15.8,11.866667,6.733333,15.833333,0.8,0.2,Y,13,L
2005,1437,73.758621,62.655172,25.482759,18.37931,38.275862,0.485616,7.103448,19.241379,0.372429,15.689655,21.172414,0.731643,14.275862,22.586207,36.862069,12.37931,12.62069,8.241379,18.413793,0.758621,0.241379,Z,5,L
2005,1448,84.709677,73.419355,29.193548,21.645161,40.612903,0.535594,7.548387,18.645161,0.416826,18.774194,27.387097,0.678716,13.967742,25.677419,39.645161,15.870968,14.548387,8.612903,19.290323,0.83871,0.16129,W,2,L
2005,1449,86.225806,73.419355,31.516129,24.064516,46,0.524524,7.451613,19.096774,0.400098,15.741935,21.483871,0.728155,15.064516,22.451613,37.516129,19.354839,14.612903,8.354839,20.677419,0.83871,0.16129,W,1,L
2005,1452,70.225806,65.709677,24.483871,15.548387,29.709677,0.523139,8.935484,25.645161,0.350048,12.322581,16.677419,0.745412,9.903226,20.774194,30.677419,16.193548,11.387097,8.16129,14.645161,0.677419,0.322581,W,7,L
2005,1454,73.888889,64.074074,25.592593,17.851852,35.777778,0.495677,7.740741,22.37037,0.334593,14.962963,21.37037,0.693775,13.333333,23.296296,36.62963,13.518519,13.666667,8.296296,19.444444,0.814815,0.185185,X,12,L
2005,1457,66.758621,59.034483,22.62069,15.896552,32.862069,0.484138,6.724138,18.655172,0.355559,14.793103,21.62069,0.68218,11.172414,23.482759,34.655172,13.862069,14,7.896552,18.931034,0.827586,0.172414,W,14,L
2005,1458,67.166667,59.633333,23.2,15.966667,34.3,0.465732,7.233333,18.766667,0.380147,13.533333,20.266667,0.665947,10.5,24.566667,35.066667,13.066667,11.466667,5.466667,15.333333,0.733333,0.266667,Z,6,L
2006,1102,63.5,54.571429,21.928571,13.321429,23.892857,0.56039,8.607143,21.678571,0.399684,11.035714,14.785714,0.745385,6.785714,17.785714,24.571429,14.178571,10.928571,8,15.392857,0.785714,0.214286,Z,13,L
2006,1104,69.965517,67.137931,24.517241,19,37.827586,0.502453,5.517241,16.241379,0.343656,15.413793,21.827586,0.717207,12.517241,24.482759,37,12.206897,13.517241,6.344828,13.827586,0.586207,0.413793,X,10,L
2006,1107,68.870968,64.290323,23.193548,16.129032,33.354839,0.485728,7.064516,18.516129,0.382387,15.419355,21.741935,0.716766,11,22.967742,33.967742,12.612903,14.16129,6.387097,19.096774,0.677419,0.322581,Z,16,L
2006,1112,72.935484,68.064516,27.290323,23.032258,48.225806,0.479851,4.258065,13.483871,0.31935,14.096774,20.129032,0.69962,13.612903,20.903226,34.516129,14.774194,13.483871,9.870968,16.483871,0.612903,0.387097,Y,8,L
2006,1116,74.322581,65.064516,26.516129,20.806452,40.935484,0.512673,5.709677,16.806452,0.337901,15.580645,22.451613,0.693332,12.193548,22.83871,35.032258,15.548387,13.387097,8.451613,16.935484,0.709677,0.290323,X,8,L
2006,1125,81.833333,75.933333,29.333333,20.766667,36.233333,0.583849,8.566667,22.433333,0.388401,14.6,21,0.697998,11.833333,23.9,35.733333,16.966667,16.3,7.733333,19.866667,0.666667,0.333333,X,15,L
2006,1130,74.53125,66.875,26.375,20.375,37.8125,0.539954,6,16.09375,0.382628,15.78125,23.5,0.663096,13.03125,22.15625,35.1875,17.8125,13.3125,5.9375,16.5,0.78125,0.21875,Y,4,L
2006,1133,71.533333,64.3,26.1,20.533333,41.8,0.493772,5.566667,16.933333,0.34257,13.766667,19.166667,0.708027,12.6,25.1,37.7,16.533333,15.2,9.2,18.733333,0.666667,0.333333,X,13,L
2006,1137,66.310345,55.655172,23,16.965517,33.241379,0.511296,6.034483,15.586207,0.388952,14.275862,20.655172,0.704671,9.310345,22.37931,31.689655,14.586207,14.482759,8.724138,17.551724,0.862069,0.137931,X,9,L
2006,1143,69.2,64.733333,23.233333,17.766667,37.166667,0.48003,5.466667,14.533333,0.386536,17.266667,23.533333,0.720429,9.733333,22.8,32.533333,13.1,12.366667,5.166667,16.666667,0.666667,0.333333,W,7,L
2006,1163,81.333333,65.433333,29.066667,23.766667,47.3,0.505629,5.3,14.8,0.366633,17.9,25.5,0.690135,16.3,28.666667,44.966667,15.933333,14.2,6.633333,15.4,0.9,0.1,Z,1,L
2006,1172,75.592593,70.185185,26.740741,18.111111,35.62963,0.512173,8.62963,23.851852,0.359374,13.481481,17.555556,0.768617,12.259259,26.259259,38.518519,17.666667,13.296296,4.481481,18.333333,0.62963,0.37037,Y,15,L
2006,1181,82.515152,68.969697,27.757576,19.939394,36.393939,0.547727,7.818182,19.757576,0.391726,19.181818,25.212121,0.760411,9.545455,23.363636,32.909091,15.363636,13.393939,9.545455,17.484848,0.909091,0.090909,W,1,L
2006,1196,79.272727,64.787879,27.636364,20.242424,35.636364,0.564243,7.393939,18.757576,0.398262,16.606061,22.606061,0.748993,10.606061,24.636364,35.242424,17.030303,14.878788,8.030303,16.121212,0.818182,0.181818,Y,3,W
2006,1203,78.964286,66.678571,28.321429,22.357143,43.178571,0.519654,5.964286,16.821429,0.346576,16.357143,25.5,0.648788,13.821429,24.357143,38.178571,17.321429,14.142857,9.428571,17.892857,0.928571,0.071429,W,8,L
2006,1206,69.4,58.833333,25.733333,19.8,36.333333,0.549885,5.933333,16.866667,0.34165,12,17.966667,0.674464,10.1,24.8,34.9,15.166667,13.2,7.3,15.4,0.766667,0.233333,Z,11,L
2006,1207,66.666667,59.533333,23.966667,17.066667,31.666667,0.546542,6.9,19.133333,0.365126,11.833333,16.8,0.684973,10.7,21.9,32.6,15.533333,11.733333,6.033333,14.933333,0.7,0.3,Y,7,L
2006,1211,80.1,72.466667,27.3,21.6,41.666667,0.519769,5.7,15.566667,0.371457,19.8,25.3,0.78604,12.6,25,37.6,14.033333,13.333333,7.266667,18.8,0.9,0.1,X,3,L
2006,1214,66.806452,63.806452,23.967742,18.387097,39.709677,0.465227,5.580645,17.612903,0.328387,13.290323,21.419355,0.615648,13.774194,25.451613,39.225806,12.354839,16.225806,7.645161,20.870968,0.516129,0.483871,Y,16,L
2006,1228,69.967742,58.096774,25.612903,18.258065,35.870968,0.517341,7.354839,20.258065,0.362076,11.387097,17.967742,0.624994,12.451613,23.548387,36,15.096774,12.354839,6.225806,17.387097,0.806452,0.193548,Z,4,L
2006,1231,71.172414,65.896552,25.206897,16.517241,32.862069,0.504731,8.689655,21.965517,0.395764,12.068966,17.275862,0.681124,10,23.931034,33.931034,14.965517,14.62069,6.310345,18.206897,0.62069,0.37931,X,6,L
2006,1233,80.366667,71.933333,28.6,22.166667,43.466667,0.514033,6.433333,15.666667,0.416219,16.733333,24.1,0.683748,13.333333,23.7,37.033333,15.833333,15.1,7.633333,18.566667,0.766667,0.233333,W,13,L
2006,1234,66.393939,58.757576,23.121212,17.515152,36.909091,0.480571,5.606061,16.727273,0.332595,14.545455,20.606061,0.701978,11,26.848485,37.848485,14.909091,14.757576,6.69697,15.121212,0.757576,0.242424,W,3,L
2006,1242,74.354839,61.064516,27.290323,21.129032,41.548387,0.508774,6.16129,16.322581,0.359376,13.612903,20.451613,0.651195,13.16129,26.16129,39.322581,17.935484,15.645161,9.677419,18.032258,0.774194,0.225806,X,4,L
2006,1245,72.0625,65.125,24.5,17.5625,35.59375,0.496252,6.9375,19.59375,0.34977,16.125,22.375,0.727118,11.0625,22.375,33.4375,13.4375,13.25,7.71875,20.09375,0.75,0.25,X,12,L
2006,1246,70.454545,65.606061,25.909091,18.272727,36,0.510971,7.636364,21.484848,0.355712,11,16.757576,0.652259,12.666667,23.212121,35.878788,14.181818,13.393939,5.969697,16.909091,0.636364,0.363636,Z,8,L
2006,1261,74.766667,65.233333,27.7,23.366667,45.433333,0.513985,4.333333,12.833333,0.332701,15.033333,21.5,0.689,13.9,26.333333,40.233333,15.733333,15.566667,8.466667,15.666667,0.733333,0.266667,W,4,L
